road_id,status,roadmst_id,roadmst_name,directional_tendency,road_name_type,road_class,road_type,one_way_dir,high_address,low_address,address_range,odd_side,from_roadint_id,to_roadint_id,truck_route,snow_removal,from_roadint_name,to_roadint_name,OBJECTID,land_use,transit_class,implementation_class,SHAPESTLength
111409,A,101079,BLONDEAUX CR,NS,CR,Local,ROAD,0,1799,1674,1674 - 1799,R,605623,605561,,3,GILLARD DR,GILLARD DR,12867,Core Area,,,285.3708336
111411,A,103871,GILLARD DR,EW,DR,Local,ROAD,0,1729,1671,1671 - 1729,R,605561,605573,,3,BLONDEAUX CR,PINECREST LANE,12868,Core Area,,,149.5862006
111474,A,104644,HIGHLAND DR N,EW,DR,Collector,ROAD,0,1899,1765,1765 - 1899,R,605419,605407,,2,PINECREST LANE,GLENMORE DR,12869,Core Area,,,247.6902439
135715,A,108136,PINECREST LANE,NS,LANE,Collector,ROAD,0,1199,1081,1081 - 1199,R,605419,605573,,2,HIGHLAND DR N,GILLARD DR,12870,Core Area,,,230.3806142
111498,A,107324,MOUNTAINVIEW ST,NS,ST,Local,ROAD,0,1222,1200,1200 - 1222,R,605472,999993,,3,RIDGEWAY DR,NORTH END OF ROAD,12871,Core Area,,,30.3683922
111512,A,101562,CALMELS CR,EW,CR,Local,ROAD,0,1085,1014,1014 - 1085,R,605039,605039,,3,CALMELS CR,CALMELS CR,12872,Core Area,,,283.9924939
135739,A,103972,GLENMORE DR,NS,DR,Major Arterial (Multilane),ROAD,0,1149,1014,1014 - 1149,R,605407,605318,1,1,HIGHLAND DR N,MOUNTAIN AVE,12873,Core Area,Local,City-led Project (Within 20 Years),216.3085633
156493,A,112502,CHILCOTIN CR,EW,CR,Collector,ROAD,0,2099,2075,2075 - 2099,R,620790,620788,,2,BOWRON ST,SUMMIT DR,12874,Hillside,,,157.7331425
156481,A,112502,CHILCOTIN CR,NS,CR,Local,ROAD,0,2123,2100,2100 - 2123,L,620802,620790,,2,NECHAKO CT,BOWRON ST,12875,Hillside,,,133.8792233
154676,A,112490,BOWRON ST,EW,ST,Local,ROAD,0,2140,2080,2080 - 2140,R,620790,620257,,2,CHILCOTIN CR,BOWRON CT,12876,Hillside,,,337.499989
157444,A,110054,SUMMIT DR,NS,DR,Minor Arterial,ROAD,0,2120,2061,2061 - 2120,R,621285,620788,,1,DENALI DR,CHILCOTIN CR,12877,Suburban,Local,,441.281537
156479,A,110054,SUMMIT DR,EW,DR,Minor Arterial,ROAD,0,2150,2121,2121 - 2150,R,620788,619836,,1,CHILCOTIN CR,CHILCOTIN CR,12878,Suburban,Local,,177.9824805
154690,A,112514,CHILANKO CT,EW,CT,Local,ROAD,0,2150,2100,2100 - 2150,R,999990,620269,,3,WEST END OF ROAD,CHILCOTIN CR,12879,Hillside,,,103.1421124
154688,A,112488,BOWRON CT,EW,CT,Local,ROAD,0,2200,2150,2150 - 2200,R,620257,999991,,3,CHILCOTIN CR,EAST END OF ROAD,12880,Hillside,,,100.8576943
153635,A,110054,SUMMIT DR,NS,DR,Minor Arterial,ROAD,0,2218,2151,2151 - 2218,R,619836,619432,,1,CHILCOTIN CR,SKEENA DR,12881,Suburban,Local,,423.8930695
154702,A,112502,CHILCOTIN CR,NS,CR,Collector,ROAD,0,1030,1000,1000 - 1030,L,619836,620257,,2,SUMMIT DR,BOWRON CT,12882,Hillside,,,61.05083262
150742,A,106082,LILLOOET CR,NS,CR,Local,ROAD,0,2105,2094,2094 - 2105,R,619836,604859,,2,CHILCOTIN CR,LILLOOET CT,12883,Hillside,,,95.20387379
154714,A,112502,CHILCOTIN CR,NS,CR,Local,ROAD,0,1051,1031,1031 - 1051,L,620257,620269,,2,BOWRON CT,CHILANKO CT,12884,Hillside,,,88.01160079
154726,A,112502,CHILCOTIN CR,EW,CR,Local,ROAD,0,1100,1052,1052 - 1100,L,620269,620523,,2,CHILANKO CT,CHILCOTIN CT,12885,Hillside,,,201.7500282
153751,A,112033,SKEENA DR,NS,DR,Local,ROAD,0,1048,952,952 - 1048,R,619887,619887,,2,SKEENA DR,SKEENA DR,12886,Hillside,,,527.8876232
111548,A,107134,MONASHEE CT,NS,CT,Local,ROAD,0,2443,2431,2431 - 2443,R,999992,604810,,3,SOUTH END OF ROAD,MONASHEE PL,12887,Hillside,,,53.913489
165860,A,103248,ENTERPRISE WAY,EW,WAY,Minor Arterial,ROAD,,2702,2656,2656 - 2702,R,624750,602350,,1,JENKINS ST,LEATHEAD RD,12888,Core Area,Future Frequent,City-led Project (Within 20 Years),239.8144913
105953,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,1399,1299,1299 - 1399,R,602350,602347,,2,ENTERPRISE WAY,LESTER RD,12889,Core Area,Future Frequent,City-led Project (Within 20 Years),106.5412497
106258,A,104683,HWY 97 N,NS,HWY,Highway,ROAD,0,2799,2700,2700 - 2799,R,602350,601776,3,MOH,ENTERPRISE WAY,MCCURDY RD,12890,Suburban,Rapid,,761.5518213
130169,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,1298,1210,1210 - 1298,R,602347,602335,,2,LESTER RD,O'KEEFE CT,12891,Core Area,Future Frequent,City-led Project (Beyond 20 Years),124.8853003
130183,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,1209,1200,1200 - 1209,R,602335,602323,,2,O'KEEFE CT,DEASE RD,12892,Core Area,Future Frequent,City-led Project (Beyond 20 Years),118.2789823
105989,A,107565,O'KEEFE CT,NS,CT,Local,ROAD,0,541,460,460 - 541,R,999992,602335,,3,SOUTH END OF ROAD,LEATHEAD RD,12893,Core Area,,,167.8418593
105965,A,102626,DEASE RD,NS,RD,Collector,ROAD,0,705,600,600 - 705,R,602323,999993,,2,LEATHEAD RD,NORTH END OF ROAD,12894,Industrial,,,317.6444833
130219,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,1199,1135,1135 - 1199,R,602323,602311,,2,DEASE RD,HEIN RD,12895,Core Area,Future Frequent,City-led Project (Beyond 20 Years),50.9755725
130207,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,1134,1065,1065 - 1134,R,602311,602309,,2,HEIN RD,FLEMING RD,12896,Core Area,Future Frequent,City-led Project (Beyond 20 Years),117.8674376
130245,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,989,800,800 - 989,R,602362,602626,,2,MCPHEE ST,FRANKLYN RD,12897,Urban Centre,Future Frequent,,328.2621883
130258,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,1064,990,990 - 1064,R,602309,602362,,2,FLEMING RD,MCPHEE ST,12898,Urban Centre,Future Frequent,City-led Project (Beyond 20 Years),111.5865886
106005,A,106676,MAYFAIR CT,NS,CT,Local,ROAD,0,799,643,643 - 799,R,999992,602386,,3,SOUTH END OF ROAD,PEARSON RD,12899,Core Area,,,212.0711333
158319,A,108682,RENSHAW RD,NS,RD,Local,ROAD,0,761,600,600 - 761,R,621727,602069,,2,PEARSON RD,HOLLYWOOD RD N,12900,Core Area,,,330.4076556
105763,A,100166,ALL STAR CT,NS,CT,Local,ROAD,0,560,445,445 - 560,R,999992,602285,,3,SOUTH END OF ROAD,LEATHEAD RD,12901,Urban Centre,,,156.5902101
130284,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,679,600,600 - 679,R,602285,602071,,2,ALL STAR CT,HOLLYWOOD RD N,12902,Urban Centre,Frequent,,95.10923768
106043,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,799,680,680 - 799,R,602626,602285,,2,FRANKLYN RD,ALL STAR CT,12903,Urban Centre,Frequent,,122.6151272
106031,A,103580,FRANKLYN RD,NS,RD,Collector,ROAD,0,765,570,570 - 765,R,602626,602374,,2,LEATHEAD RD,PEARSON RD,12904,Urban Centre,Frequent,,322.5665892
130296,A,104822,HOLLYWOOD RD N,NS,RD,Major Arterial,ROAD,0,688,600,600 - 688,R,602069,602057,,1,RENSHAW RD,MCWILLIAMS RD,12905,Core Area,Future Frequent,City-led Project (Within 20 Years),87.51063525
106118,A,104822,HOLLYWOOD RD N,NS,RD,Major Arterial,ROAD,0,599,583,583 - 599,R,602071,602069,,1,LEATHEAD RD,RENSHAW RD,12906,Core Area,Future Frequent,City-led Project (Within 20 Years),91.59501061
106068,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,599,505,505 - 599,R,602071,602006,,2,HOLLYWOOD RD N,FRASER RD,12908,Urban Centre,Frequent,,193.2371633
106144,A,105229,JOSSELYN CT,NS,CT,Local,ROAD,0,685,595,595 - 685,R,624533,602044,,3,JOSSELYN LANE,MCWILLIAMS RD,12909,Core Area,,,104.3482857
106132,A,103604,FRASER RD,NS,RD,Local,ROAD,0,740,600,600 - 740,R,602006,602018,,3,LEATHEAD RD,PEARSON RD,12910,Core Area,,,341.0406199
151098,A,101105,BOLOTZKY CT,EW,CT,Local,ROAD,0,612,540,540 - 612,R,999990,618594,,3,WEST END OF ROAD,FILUK CT,12911,Urban Centre,,,69.80974482
130310,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,504,460,460 - 504,R,602006,601333,,2,FRASER RD,FROELICH RD,12912,Urban Centre,Frequent,,65.53856703
130334,A,102881,DUDGEON RD,EW,RD,Local,ROAD,0,400,270,270 - 400,R,601232,601307,,3,TARTAN RD,PINETREE RD,12913,Core Area,,,255.0280036
130361,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,459,405,405 - 459,R,601333,601244,,2,FROELICH RD,TARTAN RD,12914,Urban Centre,Frequent,,59.11664503
130373,A,110270,TARTAN RD,NS,RD,Collector,ROAD,0,640,600,600 - 640,R,601244,601232,,3,LEATHEAD RD,DUDGEON RD,12915,Core Area,,,112.5615013
130397,A,110270,TARTAN RD,NS,RD,Collector,ROAD,0,699,641,641 - 699,R,601232,601220,,3,DUDGEON RD,PATTERSON RD,12916,Core Area,,,112.016877
130385,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,404,385,385 - 404,R,601244,601345,,2,TARTAN RD,DOUGALL RD N,12917,Urban Centre,Frequent,,53.55543205
130435,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,384,315,315 - 384,R,601345,601358,,2,DOUGALL RD N,ASHER RD,12918,Urban Centre,Frequent,,112.8951589
130411,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,314,290,290 - 314,R,601358,601360,,2,ASHER RD,MCDONALD RD,12919,Urban Centre,Frequent,,50.29962374
106334,A,108163,PINETREE RD,NS,RD,Local,ROAD,0,705,646,646 - 705,R,601307,601319,,3,DUDGEON RD,PATTERSON RD,12920,Core Area,,,118.691627
130450,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,205,171,171 - 205,R,601372,601408,,2,DONHAUSER RD,FORD RD,12921,Urban Centre,Frequent,,48.5074908
130486,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,249,206,206 - 249,R,601321,601372,,2,PINETREE RD,DONHAUSER RD,12922,Urban Centre,Frequent,,45.04873585
130512,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,289,250,250 - 289,R,601360,601321,,2,MCDONALD RD,PINETREE RD,12923,Urban Centre,Frequent,,43.66242104
130500,A,108163,PINETREE RD,NS,RD,Local,ROAD,0,645,580,580 - 645,R,601321,601307,,3,LEATHEAD RD,DUDGEON RD,12924,Core Area,,,114.3680948
106183,A,103539,FORD RD,NS,RD,Local,ROAD,0,710,560,560 - 710,R,601408,601295,,3,LEATHEAD RD,PATTERSON RD,12925,Core Area,,,229.5244047
106157,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,159,100,100 - 159,R,601384,601396,,2,MONTGOMERY RD,RUTLAND RD N,12926,Urban Centre,Frequent,,83.90589439
130575,A,100545,BACH RD,EW,RD,Minor Arterial,ROAD,0,299,100,100 - 299,R,601396,601410,,2,LEATHEAD RD,DODD RD,12927,Urban Centre,,,323.9953382
130551,A,109076,RUTLAND RD N,NS,RD,Major Arterial (Multilane),ROAD,0,899,600,600 - 899,R,601396,601129,2,1,LEATHEAD RD,HARTMAN RD,12928,Urban Centre,Frequent,City-led Project (Beyond 20 Years),461.4686362
106219,A,104341,HARDIE RD,EW,RD,Local,ROAD,0,315,100,100 - 315,R,601939,601927,,3,RUTLAND RD N,DODD RD,12929,Urban Centre,,,327.6107161
106207,A,105965,LEATHEAD RD,EW,RD,Minor Arterial,ROAD,0,170,160,160 - 170,R,601408,601384,,2,FORD RD,MONTGOMERY RD,12930,Urban Centre,Frequent,,50.98146482
130563,A,109076,RUTLAND RD N,NS,RD,Major Arterial (Multilane),ROAD,0,599,521,521 - 599,R,601939,601396,2,1,HARDIE RD,LEATHEAD RD,12931,Urban Centre,Frequent,City-led Project (Within 20 Years),76.19833041
130598,A,102766,DODD RD,NS,RD,Collector,ROAD,0,590,500,500 - 590,R,601927,601410,,3,HARDIE RD,BACH RD,12932,Urban Centre,,,100.5964747
130625,A,100545,BACH RD,EW,RD,Collector,ROAD,0,569,300,300 - 569,R,601410,601941,,2,DODD RD,HEMLOCK RD,12933,Core Area,,,380.396693
130649,A,104341,HARDIE RD,EW,RD,Collector,ROAD,0,380,316,316 - 380,R,601927,601790,,3,DODD RD,LAUREL RD,12934,Urban Centre,,,101.3746304
130652,A,102766,DODD RD,NS,RD,Local,ROAD,0,800,600,600 - 800,R,601410,999993,,2,BACH RD,NORTH END OF ROAD,12935,Core Area,,,47.64834651
130613,A,104341,HARDIE RD,EW,RD,Local,ROAD,0,535,381,381 - 535,R,601790,601915,,3,LAUREL RD,HEMLOCK RD,12936,Core Area,,,279.6241519
106221,A,100545,BACH RD,EW,RD,Local,ROAD,0,610,570,570 - 610,R,601941,999991,,3,HEMLOCK RD,EAST END OF ROAD,12937,Suburban,,,72.06747633
130714,A,104556,HEMLOCK RD,NS,RD,Collector,ROAD,0,577,560,560 - 577,R,601915,601941,,2,HARDIE RD,BACH RD,12938,Core Area,Frequent,,100.687759
130690,A,104341,HARDIE RD,EW,RD,Collector,ROAD,0,580,536,536 - 580,R,601915,601903,,2,HEMLOCK RD,MERRIFIELD RD,12939,Core Area,Frequent,,62.89151661
130726,A,104556,HEMLOCK RD,NS,RD,Collector,ROAD,0,650,578,578 - 650,R,601941,601954,,2,BACH RD,GIRARD RD,12940,Core Area,Frequent,,102.4745705
100887,A,103883,GIRARD RD,EW,RD,Local,ROAD,0,799,570,570 - 799,R,601954,601966,,3,HEMLOCK RD,WEBSTER RD,12941,Suburban,,,305.2126244
156719,A,104556,HEMLOCK RD,NS,RD,Collector,ROAD,0,774,651,651 - 774,R,601954,602121,,2,GIRARD RD,CRAIG RD,12942,Core Area,Frequent,,151.3367155
153419,A,104339,HARDIE CT,NS,CT,Local,ROAD,0,700,627,627 - 700,R,619750,999993,,3,HARDIE RD,NORTH END OF ROAD,12943,Suburban,,,110.5537892
153421,A,104341,HARDIE RD,EW,RD,Local,ROAD,0,630,590,590 - 630,R,601903,619750,,3,MERRIFIELD RD,HARDIE CT,12944,Suburban,,,98.63947957
124673,A,104505,HEATHER RD,NS,RD,Local,ROAD,0,650,625,625 - 650,R,999992,612641,,3,SOUTH END OF ROAD,WEBSTER RD,12946,Rural,,,41.078188
100913,A,111120,WEBSTER RD,EW,RD,Local,ROAD,0,1199,1033,1033 - 1199,R,612641,602448,,2,HEATHER RD,GIBSON RD,12947,Rural,,,160.0168094
124697,A,103857,GIBSON RD,NS,RD,Collector,ROAD,0,899,700,700 - 899,R,602448,612704,,1,WEBSTER RD,HARTMAN RD,12948,Rural,,,305.8946178
147470,A,103794,GASTON AVE,EW,AVE,Local,ROAD,0,570,500,500 - 570,R,609064,609076,,3,ELLIS ST,ST PAUL ST,12949,Urban Centre,,,116.3115858
156986,A,103200,ELLIS ST,NS,ST,Minor Arterial,ROAD,0,1099,1095,1095 - 1099,R,609064,621057,3,2,GASTON AVE,INDUSTRIAL AVE,12950,Urban Centre,Local,,77.2238643
147482,A,103794,GASTON AVE,EW,AVE,Collector,ROAD,0,699,571,571 - 699,R,609076,606765,,3,ST PAUL ST,RICHTER ST,12951,Urban Centre,,,245.0500287
152381,A,111132,WEDDELL PL,EW,PL,Minor Arterial,ROAD,0,899,710,710 - 899,R,621638,606334,3,2,CROWLEY AVE,ETHEL ST,12952,Core Area,,,406.1292476
147177,A,100560,BAILLIE AVE,EW,AVE,Local,ROAD,0,899,700,700 - 899,R,606652,619584,,3,RICHTER ST,ETHEL ST,12953,Core Area,,,433.8785745
147506,A,108783,RICHTER ST,NS,ST,Minor Arterial,ROAD,0,1099,1036,1036 - 1099,R,606765,606652,,2,GASTON AVE,BAILLIE AVE,12954,Urban Centre,Local,,106.7785208
122198,A,103251,ETHEL ST,NS,ST,Collector,ROAD,0,1094,1000,1000 - 1094,R,606334,606385,,3,WEDDELL PL,CROWLEY AVE,12955,Core Area,,,217.0444926
121970,A,105888,LAUREL AVE,EW,AVE,Local,ROAD,0,999,961,961 - 999,R,999990,606120,,3,WEST END OF ROAD,GORDON DR,12956,Core Area,,,114.8758439
147544,A,104063,GORDON DR,NS,DR,Collector,ROAD,0,1099,1050,1050 - 1099,R,606120,606132,,2,LAUREL AVE,TRENCH PL,12957,Core Area,,,68.44125493
121994,A,110977,WALDIE CT,NS,CT,Local,ROAD,0,1085,1045,1045 - 1085,R,999992,606346,,3,SOUTH END OF ROAD,MOUNTAIN AVE,12958,Suburban,,,79.81973145
122008,A,105395,KELVIEW ST,NS,ST,Collector,ROAD,0,1123,1080,1080 - 1123,R,605914,606183,,2,CERISE DR,MOUNTAIN AVE,12959,Core Area,,,142.9513157
147569,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1360,1271,1271 - 1360,R,606183,606169,,2,KELVIEW ST,MONTEREY CR,12960,Core Area,,,136.8299805
122010,A,103770,GARLAND ST,NS,ST,Local,ROAD,0,999,976,976 - 999,R,606195,999993,,3,MOUNTAIN AVE,NORTH END OF ROAD,12961,Core Area,,,112.5930138
135780,A,105787,LAMBERT AVE,EW,AVE,Local,ROAD,0,1499,1400,1400 - 1499,R,623834,605751,,3,LAMBERT LANE,CLIFTON RD,12962,Core Area,,,194.2362795
147607,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1438,1400,1400 - 1438,R,606195,606207,,2,GARLAND ST,GLENAIRE CR,12963,Core Area,,,87.02215251
147595,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1399,1361,1361 - 1399,R,606169,606195,,2,MONTEREY CR,GARLAND ST,12964,Core Area,,,80.47396572
122135,A,107185,MONTEREY CR,NS,CR,Local,ROAD,0,989,973,973 - 989,R,606157,606169,,3,MONTCALM DR,MOUNTAIN AVE,12965,Core Area,,,124.9914787
122147,A,103919,GLENAIRE CR,NS,CR,Local,ROAD,0,1446,1430,1430 - 1446,R,606207,999993,,3,MOUNTAIN AVE,NORTH END OF ROAD,12966,Core Area,,,57.12163619
135804,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1499,1439,1439 - 1499,R,606207,605748,,2,GLENAIRE CR,CLIFTON RD,12967,Core Area,,,99.74275022
111551,A,102119,CLIFTON RD,NS,RD,Major Arterial (Multilane),ROAD,0,999,970,970 - 999,R,605748,605724,,1,MOUNTAIN AVE,LYNWOOD CR,12968,Core Area,Future Frequent,,136.6715623
135792,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1561,1500,1500 - 1561,R,605748,605635,,2,CLIFTON RD,GLENGARRY ST,12969,Core Area,,,137.1510361
135778,A,102119,CLIFTON RD,NS,RD,Major Arterial (Multilane),ROAD,0,1099,1000,1000 - 1099,R,605751,605748,,1,LAMBERT AVE,MOUNTAIN AVE,12970,Core Area,Future Frequent,,91.03315873
135754,A,105787,LAMBERT AVE,EW,AVE,Local,ROAD,0,1562,1500,1500 - 1562,R,605751,605371,,3,CLIFTON RD,PINEHURST CR,12971,Core Area,,,156.1771132
135879,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1676,1562,1562 - 1676,R,605635,605270,,2,GLENGARRY ST,VAN ST,12972,Core Area,,,238.9801434
135816,A,103945,GLENGARRY ST,NS,ST,Local,ROAD,0,999,971,971 - 999,R,605635,605268,,3,MOUNTAIN AVE,HIGH RD,12973,Core Area,,,167.5464099
135855,A,105787,LAMBERT AVE,EW,AVE,Local,ROAD,0,1626,1563,1563 - 1626,R,605371,605369,,3,PINEHURST CR,BRENT PL,12974,Core Area,,,106.5158798
153116,A,105787,LAMBERT AVE,EW,AVE,Local,ROAD,0,1681,1627,1627 - 1681,R,605369,619608,,3,BRENT PL,VAN ST,12975,Core Area,,,82.16062466
135893,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1730,1677,1677 - 1730,R,605270,605698,,2,VAN ST,PINECREST LANE,12976,Core Area,,,112.8349071
135842,A,110775,VAN ST,NS,ST,Local,ROAD,0,1075,1025,1025 - 1075,R,619608,605270,,3,LAMBERT AVE,MOUNTAIN AVE,12977,Core Area,,,90.56639846
135917,A,108136,PINECREST LANE,NS,LANE,Collector,ROAD,0,1080,1000,1000 - 1080,R,605573,605698,,2,GILLARD DR,MOUNTAIN AVE,12978,Core Area,,,92.20844047
135956,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1765,1751,1751 - 1765,R,605294,605306,,2,KENNEDY ST,CALMELS CR,12979,Core Area,,,50.43047194
135929,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1750,1731,1731 - 1750,R,605698,605294,,2,PINECREST LANE,KENNEDY ST,12980,Core Area,,,57.25989258
136162,A,105407,KENNEDY ST,NS,ST,Collector,ROAD,0,999,924,924 - 999,R,605294,605078,,2,MOUNTAIN AVE,TRONSON DR,12981,Core Area,,,232.6389898
111524,A,101562,CALMELS CR,NS,CR,Local,ROAD,0,1013,1000,1000 - 1013,R,605306,605039,,3,MOUNTAIN AVE,CALMELS CR,12982,Core Area,,,86.84818797
135970,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1799,1766,1766 - 1799,R,605306,605282,,2,CALMELS CR,CORNER RD,12983,Core Area,,,58.60285236
135943,A,102259,CORNER RD,NS,RD,Local,ROAD,0,999,975,975 - 999,R,605282,999993,,3,MOUNTAIN AVE,NORTH END OF ROAD,12984,Core Area,,,52.92555426
135968,A,107312,MOUNTAIN AVE,EW,AVE,Collector,ROAD,0,1899,1800,1800 - 1899,R,605282,605318,,2,CORNER RD,GLENMORE DR,12985,Core Area,,,160.0871099
135982,A,103972,GLENMORE DR,NS,DR,Major Arterial (Multilane),ROAD,0,1013,900,900 - 1013,R,605318,605243,1,1,MOUNTAIN AVE,TRONSON DR,12986,Core Area,Local,City-led Project (Within 20 Years),235.4486233
111601,A,103313,FAIRWAY CR,NS,CR,Local,ROAD,0,990,900,900 - 990,R,605320,605320,,3,FAIRWAY CR,FAIRWAY CR,12987,Core Area,,,306.9884938
136010,A,109811,ST ANDREWS DR,EW,DR,Collector,ROAD,0,2041,2026,2026 - 2041,R,605217,605181,,2,NASSAU CR,WALKER DR,12988,Core Area,,,89.48774502
111625,A,109090,RYDER DR,NS,DR,Local,ROAD,0,999,962,962 - 999,R,605193,605205,,2,ST ANDREWS DR,AUGUSTA CT,12989,Core Area,,,256.9403574
136046,A,109811,ST ANDREWS DR,EW,DR,Local,ROAD,0,2055,2042,2042 - 2055,R,605181,605193,,2,WALKER DR,RYDER DR,12990,Core Area,,,95.31532514
111613,A,110989,WALKER DR,NS,DR,Local,ROAD,0,999,946,946 - 999,R,605181,999993,,3,ST ANDREWS DR,NORTH END OF ROAD,12991,Core Area,,,303.3040939
150755,A,106094,LILLOOET CT,EW,CT,Local,ROAD,0,2108,2072,2072 - 2108,R,999990,604859,,3,WEST END OF ROAD,LILLOOET CR,12993,Hillside,,,149.6141828
112084,A,106082,LILLOOET CR,NS,CR,Local,ROAD,0,2243,2106,2106 - 2243,R,604859,604861,,2,LILLOOET CT,BRECKENRIDGE CT,12994,Hillside,,,484.6788313
153748,A,112033,SKEENA DR,EW,DR,Local,ROAD,0,948,932,932 - 948,R,619887,619457,,2,SKEENA DR,STIKINE CT,12995,Hillside,,,99.08525647
152809,A,112021,STIKINE CT,NS,CT,Local,ROAD,0,955,931,931 - 955,R,619457,999992,,3,SKEENA DR,SOUTH END OF ROAD,12996,Hillside,,,142.3378795
152797,A,112019,SKEENA CT,NS,CT,Local,ROAD,0,965,925,925 - 965,R,619444,999992,,3,SKEENA DR,SOUTH END OF ROAD,12997,Hillside,,,194.3414912
111664,A,108439,PURCELL DR,NS,DR,Local,ROAD,0,967,909,909 - 967,R,999992,604897,,2,SOUTH END OF ROAD,PURCELL CT,12998,Hillside,,,331.5615699
111690,A,107146,MONASHEE PL,NS,PL,Local,ROAD,0,999,994,994 - 999,R,604923,604935,,2,CHRISTINA PL,MONASHEE PL,12999,Hillside,,,99.44155643
111688,A,107146,MONASHEE PL,NS,PL,Local,ROAD,0,953,900,900 - 953,R,604947,604810,,2,DILWORTH DR,MONASHEE CT,13000,Hillside,,,334.1652659
106245,A,107146,MONASHEE PL,EW,PL,Local,ROAD,0,993,962,962 - 993,R,604935,604923,,2,MONASHEE PL,CHRISTINA PL,13001,Hillside,,,380.9856539
111702,A,107146,MONASHEE PL,EW,PL,Local,ROAD,0,961,954,954 - 961,R,604810,604935,,2,MONASHEE CT,MONASHEE PL,13002,Hillside,,,114.4883359
165252,A,106892,MCWILLIAMS RD,EW,RD,Local,ROAD,,570,544,544 - 570,R,624521,602044,,3,JOSSELYN LANE,JOSSELYN CT,13003,Core Area,,,78.77229697
106551,A,104822,HOLLYWOOD RD N,NS,RD,Major Arterial,ROAD,0,999,689,689 - 999,R,602057,602208,,2,MCWILLIAMS RD,MCCURDY RD,13004,Core Area,Future Frequent,City-led Project (Within 20 Years),473.9407002
106284,A,100964,BENSON CT,EW,CT,Local,ROAD,0,569,556,556 - 569,R,999990,602032,,3,WEST END OF ROAD,JOSSELYN CT,13005,Core Area,,,40.89105623
130740,A,105229,JOSSELYN CT,NS,CT,Local,ROAD,0,744,686,686 - 744,R,602044,602032,,3,MCWILLIAMS RD,BENSON CT,13006,Core Area,,,96.72013516
158345,A,105229,JOSSELYN CT,NS,CT,Local,ROAD,0,759,745,745 - 759,R,602032,621739,,3,BENSON CT,GALBRAITH PL,13007,Core Area,,,52.23975086
130777,A,107995,PATTERSON RD,EW,RD,Local,ROAD,0,399,250,250 - 399,R,601220,601319,,3,TARTAN RD,PINETREE RD,13008,Core Area,,,255.4215142
130753,A,110270,TARTAN RD,NS,RD,Collector,ROAD,0,799,700,700 - 799,R,601220,601218,,3,PATTERSON RD,PEARSON RD,13009,Core Area,,,99.76741644
106359,A,107995,PATTERSON RD,EW,RD,Local,ROAD,0,249,200,200 - 249,R,601319,601295,,3,PINETREE RD,FORD RD,13010,Core Area,,,82.01899947
106310,A,103539,FORD RD,NS,RD,Local,ROAD,0,799,711,711 - 799,L,601295,620814,,3,PATTERSON RD,PEARSON RD,13011,Core Area,,,90.67718677
130791,A,102335,CRAIG RD,NS,RD,Collector,ROAD,0,899,775,775 - 899,R,602121,601143,,2,WEBSTER RD,HARTMAN RD,13012,Core Area,Frequent,,206.2045067
156796,A,111120,WEBSTER RD,EW,RD,Collector,ROAD,0,649,620,620 - 649,R,602121,621018,,2,CRAIG RD,STOLTZ CT,13013,Suburban,,,82.39698839
156810,A,113035,STOLTZ CT,NS,CT,Local,ROAD,0,750,700,700 - 750,R,999992,621018,,3,SOUTH END OF ROAD,WEBSTER RD,13014,Suburban,,,60.78506535
